data_source,lake,region,fish_species,sample_id,year,month,day,sample_date,latitude,longitude,doc_mg_l,doc_level,length_mm,d13c,d15n,c_n,av_pelagic_d13c,av_pelagic_d15n,av_benthic_d13c,av_benthic_d15n,d13ccorr_lipids,pelagic_diet_proportion,trophic_position,baseline_av_pelagic_d13c,baseline_av_pelagic_d15n,baseline_av_benthic_d13c,baseline_av_benthic_d15n,d13c_baseline_difference
Andersson,Grober Vatersee,Germany,European perch,GV_P_24,2017,9,20,2017-09-20,53,13.55,12,high_doc,58.3,-26.46,9.18,3.23,-30.45,6.542,-25.17,3.554,-26,0.16,3.5,-30.45,6.542,-25.17,3.554,-5.28
Andersson,Strandsjon,Sweden,European perch,A46,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,62,-34.04,12.62,3.38,-35.1,6.7,-29.6,5.6,-33.2,0.65,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A466,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,64,-34.07,12.55,3.29,-35.1,6.7,-29.6,5.6,-33.4,0.69,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A72,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,65,-33.72,12.76,3.41,-35.1,6.7,-29.6,5.6,-32.9,0.6,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A43,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,66,-34.13,13.37,3.44,-35.1,6.7,-29.6,5.6,-33.2,0.65,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A56,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,67,-34.25,11.55,3.64,-35.1,6.7,-29.6,5.6,-33,0.62,3.5,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A467,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,67,-34.14,12.89,3.33,-35.1,6.7,-29.6,5.6,-33.4,0.69,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A45,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,68,-34.24,13.24,3.42,-35.1,6.7,-29.6,5.6,-33.4,0.69,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A477,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,69,-34.04,13.15,3.37,-35.1,6.7,-29.6,5.6,-33.3,0.67,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A357,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,70,-34.08,13.67,3.27,-35.1,6.7,-29.6,5.6,-33.5,0.71,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A482,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,71,-34.06,12.82,3.34,-35.1,6.7,-29.6,5.6,-33.3,0.67,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A484,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,73,-33.97,13.36,3.3,-35.1,6.7,-29.6,5.6,-33.3,0.67,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A511,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,87,-34.08,12.94,3.3,-35.1,6.7,-29.6,5.6,-33.4,0.69,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A341,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,90,-34.02,13.25,3.36,-35.1,6.7,-29.6,5.6,-33.3,0.67,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A79,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,95,-34.16,14.18,3.25,-35.1,6.7,-29.6,5.6,-33.6,0.73,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A76,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,95,-34.67,14.42,3.48,-35.1,6.7,-29.6,5.6,-33.7,0.75,4.4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A26,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,95,-34.08,13.61,3.35,-35.1,6.7,-29.6,5.6,-33.3,0.67,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A66,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,97,-34.56,12.48,3.61,-35.1,6.7,-29.6,5.6,-33.4,0.69,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A42,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,97,-34.39,13.61,3.44,-35.1,6.7,-29.6,5.6,-33.5,0.71,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A362,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,97,-34.1,14.24,3.27,-35.1,6.7,-29.6,5.6,-33.5,0.71,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A24,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,99,-33.85,12.54,3.37,-35.1,6.7,-29.6,5.6,-33.1,0.64,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A55,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,100,-34.29,13.94,3.31,-35.1,6.7,-29.6,5.6,-33.6,0.73,4.2,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A352,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,100,-34.07,14.22,3.28,-35.1,6.7,-29.6,5.6,-33.5,0.71,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A40,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,101,-34.08,13.02,3.22,-35.1,6.7,-29.6,5.6,-33.6,0.73,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A353,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,101,-34.2,14.48,3.24,-35.1,6.7,-29.6,5.6,-33.7,0.75,4.4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A44,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,102,-34.47,14.4,3.29,-35.1,6.7,-29.6,5.6,-33.8,0.76,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A60,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,102,-34.21,14.22,3.26,-35.1,6.7,-29.6,5.6,-33.6,0.73,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A38,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,103,-33.52,13.18,3.28,-35.1,6.7,-29.6,5.6,-32.9,0.6,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A344,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,104,-34.41,12.64,3.23,-35.1,6.7,-29.6,5.6,-33.9,0.78,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A37,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,105,-34.34,14.12,3.25,-35.1,6.7,-29.6,5.6,-33.8,0.76,4.3,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A30,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,106,-34.39,13.34,3.32,-35.1,6.7,-29.6,5.6,-33.7,0.75,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A67,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,106,-33.36,13.29,3.44,-35.1,6.7,-29.6,5.6,-32.4,0.51,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A340,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,106,-34.52,12.16,3.29,-35.1,6.7,-29.6,5.6,-33.9,0.78,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A349,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,107,-34.12,12.32,3.21,-35.1,6.7,-29.6,5.6,-33.7,0.75,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A345,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,109,-34.22,12.37,3.22,-35.1,6.7,-29.6,5.6,-33.7,0.75,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A335,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,110,-34.21,12.87,3.18,-35.1,6.7,-29.6,5.6,-33.8,0.76,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A63,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,111,-32.74,12.48,3.37,-35.1,6.7,-29.6,5.6,-32,0.44,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A343,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,111,-34.65,12.3,3.3,-35.1,6.7,-29.6,5.6,-34,0.8,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A39,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,112,-34.2,13.04,3.28,-35.1,6.7,-29.6,5.6,-33.6,0.73,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A337,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,112,-34.47,12.46,3.19,-35.1,6.7,-29.6,5.6,-34,0.8,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A41,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,113,-34.35,13.29,3.31,-35.1,6.7,-29.6,5.6,-33.7,0.75,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A409,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,113,-34.51,13.77,3.18,-35.1,6.7,-29.6,5.6,-34.1,0.82,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A65,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,114,-33.44,11.99,3.31,-35.1,6.7,-29.6,5.6,-32.8,0.58,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A23,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,114,-34.2,12.42,3.28,-35.1,6.7,-29.6,5.6,-33.6,0.73,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A62,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,118,-33.29,13.44,3.33,-35.1,6.7,-29.6,5.6,-32.6,0.55,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A27,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,120,-32.65,12.14,3.27,-35.1,6.7,-29.6,5.6,-32.1,0.45,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A443,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,120,-34.06,13.32,3.27,-35.1,6.7,-29.6,5.6,-33.5,0.71,4,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A17,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,121,-33.62,12.72,3.29,-35.1,6.7,-29.6,5.6,-33,0.62,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A445,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,121,-33.76,13.45,3.27,-35.1,6.7,-29.6,5.6,-33.2,0.65,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A18,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,124,-33.29,12.38,3.29,-35.1,6.7,-29.6,5.6,-32.7,0.56,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A29,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,126,-32.7,12.73,3.23,-35.1,6.7,-29.6,5.6,-32.2,0.47,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A351,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,126,-33.44,12.37,3.16,-35.1,6.7,-29.6,5.6,-33.1,0.64,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A440,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,128,-33.49,12.54,3.11,-35.1,6.7,-29.6,5.6,-33.2,0.65,3.8,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A448,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,136,-32.99,13.69,3.15,-35.1,6.7,-29.6,5.6,-32.7,0.56,4.2,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A32,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,142,-32.58,11.97,3.19,-35.1,6.7,-29.6,5.6,-32.2,0.47,3.7,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A439,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,146,-33.72,11.91,3.25,-35.1,6.7,-29.6,5.6,-33.2,0.65,3.6,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A441,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,165,-31.67,11.52,3.09,-35.1,6.7,-29.6,5.6,-31.5,0.35,3.6,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A435,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,189,-32.52,12.57,3.12,-35.1,6.7,-29.6,5.6,-32.3,0.49,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,A434,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,191,-32.88,12.5,3.21,-35.1,6.7,-29.6,5.6,-32.4,0.51,3.9,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Strandsjon,Sweden,European perch,190,2007,8,14,2007-08-14,59.87,17.17,21,high_doc,241,-32.65,13.17,3.26,-35.1,6.7,-29.6,5.6,-32.1,0.45,4.1,-35.1,6.7,-29.6,5.6,-5.5
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_18,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,91.1,-30.77,7.11,3.46,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_16,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,93.5,-30.82,6.8,3.43,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.2,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_17,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,101.2,-31.78,7.73,3.51,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_37,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,103,-31.18,7.48,3.45,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_33,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,103.9,-31.11,7.99,3.41,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_46,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,105,-31.49,7.76,3.26,-33.17,4,-29.49285714,2.524285714,-30.9,0.38,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_11,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,105.1,-30.36,7.38,3.26,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_07,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,105.6,-32.1,7.47,3.51,-33.17,4,-29.49285714,2.524285714,-31.1,0.44,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_13,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,106.5,-31.4,7.95,3.47,-33.17,4,-29.49285714,2.524285714,-30.4,0.25,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_49,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,106.8,-30.68,7.02,3.23,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.2,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_42,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,107.1,-31.1,7.45,3.22,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_50,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,107.9,-31.04,7.53,3.34,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_49,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,109.5,-30.95,7.37,3.31,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_47,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,110,-31.3,7.5,3.38,-33.17,4,-29.49285714,2.524285714,-30.5,0.27,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_44,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,110.6,-30.95,7.23,3.29,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_40,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,110.9,-31.02,7.83,3.35,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_38,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,111,-31.04,7.38,3.4,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_47,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,111.5,-30.57,7.32,3.24,-33.17,4,-29.49285714,2.524285714,-30,0.14,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_35,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,111.8,-30.68,7.57,3.28,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_31,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,111.8,-31.05,7.49,3.43,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_15,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,112.6,-31.23,7.89,3.28,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_43,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,112.6,-30.51,7.41,3.26,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_36,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,113,-31.36,7.83,3.24,-33.17,4,-29.49285714,2.524285714,-30.8,0.36,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_22,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,114.2,-32.05,7.84,3.26,-33.17,4,-29.49285714,2.524285714,-31.5,0.55,3.3,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_08,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,115.2,-30.65,8.1,3.33,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.6,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_04,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,116.8,-30.66,8,3.41,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.6,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_10,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,116.9,-30.92,7.88,3.34,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_43,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,117.5,-31.39,8.19,3.33,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_02,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,117.5,-31.99,8.11,3.38,-33.17,4,-29.49285714,2.524285714,-31.2,0.46,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_45,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,119.3,-30.82,7.8,3.36,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_42,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,119.8,-31.39,7.76,3.37,-33.17,4,-29.49285714,2.524285714,-30.6,0.3,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_32,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,120.2,-30.22,7.38,3.27,-33.17,4,-29.49285714,2.524285714,-29.6,0.03,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_05,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,120.3,-30.94,8.06,3.33,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_48,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,120.6,-31.49,7.9,3.3,-33.17,4,-29.49285714,2.524285714,-30.8,0.36,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_41,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,121.3,-30.96,7.77,3.31,-33.17,4,-29.49285714,2.524285714,-30.3,0.22,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_39,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,121.8,-31.47,8.32,3.37,-33.17,4,-29.49285714,2.524285714,-30.7,0.33,3.6,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_14,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,122,-30.63,7.56,3.23,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_08,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,122.3,-30.23,7.62,3.33,-33.17,4,-29.49285714,2.524285714,-29.5,0,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_40,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,122.8,-30.79,7,3.31,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.2,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_45,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,123,-30.72,7.81,3.37,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_L_03,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,123.2,-31.62,7.73,3.28,-33.17,4,-29.49285714,2.524285714,-31,0.41,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_15,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,123.4,-30.3,7.64,3.24,-33.17,4,-29.49285714,2.524285714,-29.8,0.08,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_06,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,123.9,-30.42,7.53,3.25,-33.17,4,-29.49285714,2.524285714,-29.9,0.11,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_01,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,124.1,-30.89,7.66,3.31,-33.17,4,-29.49285714,2.524285714,-30.2,0.19,3.4,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_02,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,124.3,-31,7.92,3.26,-33.17,4,-29.49285714,2.524285714,-30.4,0.25,3.5,-33.17,4,-29.49285714,2.524285714,-3.67714286
Andersson,Gyslattasjon,Sweden,European perch,Gy_P_04,2017,7,24,2017-07-24,57.11,14.48,11.52,high_doc,124.8,-30.71,8.09,3.28,-33.17,4,-29.49285714,2.524285714,-30.1,0.17,3.6,-33.17,4,-29.49285714,2.524285714,-3.67714286
